Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
fc736371-b752-665f-8c73-4a4942318a71,1996-09-12,,999-27-1889,S99957699,X34159673X,Mrs.,Angle307,Theresa98,Little434,,Vandervort697,M,white,hispanic,F,Pomona  California  US,809 Kunde Dam,Marina,California,Monterey County,6053,93955,36.59334957021015,-121.8017918605669,199492.19,909472.86,53134
fb6121be-94d9-c5ba-9ab3-15d7276eca35,1999-01-09,,999-33-9191,S99941388,X61039222X,Ms.,Jaime666,,Rowe323,,,,asian,nonhispanic,F,Fair Oaks  California  US,206 Jacobi Spur Suite 31,San Francisco,California,San Francisco County,6075,94107,37.715455138148364,-122.40415989153954,51790.90,425434.83,176431
4b95a42c-f0a1-47bc-8479-e517d70d97f0,1998-05-07,,999-82-3186,S99944015,X49294610X,Mr.,Peter292,Rupert654,Gleason633,,,,asian,nonhispanic,M,San Bernardino  California  US,592 Greenholt Spur,Rodeo,California,Contra Costa County,6013,94572,37.99854791884156,-122.25851224581231,15997.56,965564.03,26239
cb17bf7d-5eae-8137-30fc-059dbd105641,1980-04-02,,999-44-5496,S99981284,X77310348X,Mr.,Hugo693,Miguel815,Muñoz828,,,S,white,hispanic,M,San Jose  San Jose  CR,500 Lemke Ramp,Rancho Cucamonga,California,San Bernardino County,6071,91739,34.06006834731118,-117.5724610796823,123659.61,10259.25,60039
a7fc9200-9568-fcbd-6bc0-ca0c26b1b174,1974-10-28,,999-93-4599,S99934155,X24380476X,Mrs.,Rikki26,Erica194,Ullrich385,,Dietrich576,M,hawaiian,nonhispanic,F,Pomona  California  US,521 Sporer Trailer Unit 56,Rancho Cucamonga,California,San Bernardino County,6071,91730,34.144997081105615,-117.5717644270476,1500305.96,1342245.24,60520
6611387d-d0ea-87c4-3038-dd10a9edbd6c,1934-09-18,2006-03-12,999-39-8962,S99913285,X1220708X,Ms.,Carla633,María Elena653,Santana368,,,S,white,hispanic,F,Roseau  Saint George  DM,1034 Bartoletti Heights,Rosemead,California,Los Angeles County,6037,91776,34.102657214509684,-118.07151037614786,30421.08,1956332.94,19283
66e2e91e-aaf2-6904-4319-987b7c73ef39,1951-04-07,,999-50-3781,S99937533,X80716853X,Mrs.,Maurine401,Jeanie708,Predovic534,,Baumbach677,D,white,hispanic,F,Live Oak  California  US,416 Ledner Rue,La Quinta,California,Riverside County,6065,92210,33.698144407321855,-116.31069634059288,1102040.75,277639.71,107462
b6b4eabb-68cb-939a-ec19-3fd133444d51,1975-12-12,,999-38-8225,S99916547,X50816603X,Mrs.,Marlen929,Bernardina456,Bergstrom287,,Lockman863,M,asian,nonhispanic,F,Daegu  Daegu  KR,1065 Weissnat Vista Suite 83,Anaheim,California,Orange County,6059,92801,33.90777340654471,-117.74761362957375,876798.69,879957.86,105768
b0eba7e2-3a31-42a7-580c-b72e13c6aa63,2004-02-01,,999-25-8213,S99943458,X84540503X,Mr.,Gene733,Rufus33,Terry864,,,,other,nonhispanic,M,Jeddah  Tihamah  SA,762 Swift Overpass Unit 35,North Highlands,California,Sacramento County,6067,95660,38.7103154757715,-121.38343810693478,7982.02,966171.77,18693
25ad0bb0-df83-57b5-9249-2dd55a95b803,1968-06-29,,999-90-1672,S99922910,X88261656X,Mr.,Waldo53,Darrel772,Nikolaus26,,,M,black,hispanic,M,Azusa  California  US,302 Eichmann Gardens,Delano,California,Kern County,6029,93215,35.80344498529299,-119.25040691792124,14055.52,403829.74,23221
b0a251c0-7e16-8d6f-22d5-6e4b73d6a932,1993-02-13,,999-78-3439,S99968275,X54771216X,Mr.,Gerardo48,Daniel959,Santiago500,PhD,,S,white,hispanic,M,Port-au-Prince  Haiti  HT,203 Pollich Lock,North El Monte,California,Los Angeles County,,00000,34.086289015409264,-118.06318336232935,92608.97,296291.25,68038
fe58b783-f82e-b07b-7eba-7bdc8dba7fd7,2006-04-12,,999-35-5431,S99998209,,Mr.,Tomás404,Eduardo902,Gálvez271,,,,black,hispanic,M,Marigot  Saint Andrew Parish  DM,164 Miller Annex Apt 4,Lancaster,California,Los Angeles County,6037,93536,34.729026305322726,-118.41652672023812,104299.14,0.00,85555
77d039e8-b08c-48dd-0744-60a7c38ceed3,2021-06-17,,999-50-6453,,,,Lady554,,Wuckert783,,,,asian,hispanic,F,Sacramento  California  US,426 Legros Lane,Los Angeles,California,Los Angeles County,6037,91331,33.918360951426315,-118.29112853880666,9012.00,15633.03,180529
3392a2b9-95af-dcb6-e2ae-7c326409597b,1984-04-11,,999-46-1084,S99932215,X10312137X,Mr.,Elmer371,,Shanahan202,,,S,white,nonhispanic,M,Patterson Tract  California  US,771 Hartmann Trace Apt 13,Brentwood,California,Contra Costa County,6013,94513,37.90488585975782,-121.62175645406879,6896.03,170852.74,504
b6cc8060-0857-3384-18ba-273a51a4049c,2026-01-19,,999-26-5066,,,,Martín25,Sergio619,Armas910,,,,asian,hispanic,M,Wesley  Saint Andrew Parish  DM,520 Klocko Club,Dana Point,California,Orange County,6059,92629,33.54292632362989,-117.70989366209228,100.00,585.45,44304
50c6942a-8159-7686-514b-003899437cca,1952-02-15,2023-11-30,999-86-3615,S99982321,X58006250X,Mr.,Javier97,Gilberto712,Esparza426,,,S,white,hispanic,M,Santiago de los Caballeros  Santiago  DO,889 Bergstrom Road Suite 34,San Pablo,California,Contra Costa County,6013,94804,37.93268998027675,-122.30542652739112,41310.72,1005619.70,11339
36e6fb63-7844-50b8-7357-0476ee911b52,1966-10-14,2016-07-02,999-56-8056,S99914654,X44350213X,Mr.,Stanford577,Mel236,Lynch190,,,W,white,nonhispanic,M,San Buenaventura (Ventura)  California  US,1079 Berge Loaf,Sacramento,California,Sacramento County,6067,95841,38.73759257140127,-121.58899456125552,208374.63,124119.49,69539
b4daa437-5ab8-ae76-b148-e51b43a90682,1931-10-09,2001-03-25,999-26-3380,S99975222,X5197147X,Mr.,Raymon366,Levi940,Murazik203,,,M,white,nonhispanic,M,Antioch  California  US,647 Robel Corner,Sacramento,California,Sacramento County,6067,95821,38.50303842088522,-121.44238633401176,808308.88,365050.57,66284
e5e2922a-6284-16d8-41d0-a30e1ff01d23,1965-11-05,2024-11-25,999-56-6450,S99931303,X73746138X,Mr.,Antonio44,Pablo44,Rodrígez614,,,D,white,hispanic,M,Santo Domingo  National District  DO,340 Emard Esplanade Unit 85,Downey,California,Los Angeles County,6037,90650,33.891639632777384,-118.11337323687435,26142.59,763708.23,22428
69645c2c-d991-bc5e-d60c-defbcffab552,1981-03-06,,999-38-6279,S99986933,X75577768X,Mr.,Erwin847,Agustin437,Hyatt152,,,M,white,nonhispanic,M,Montclair  California  US,860 Dooley Plaza,Rialto,California,San Bernardino County,6071,92377,34.1414650707038,-117.27863874440376,177810.50,461952.74,31777
d27a5a25-43a3-ba87-29eb-2058d325a4c1,1997-01-29,,999-48-1129,S99936247,X49904877X,Mrs.,Clarita196,Shavonne800,Cruickshank494,,Balistreri607,M,white,nonhispanic,F,Vallejo  California  US,589 Considine Avenue,San Clemente,California,Orange County,6059,92672,33.46089152342735,-117.63817898929999,22576.73,1296627.96,83915
4ef58076-a1a4-9d08-7719-bb0b03bae11c,1980-01-27,,999-71-5469,S99963934,X26907589X,Mr.,Isidro558,,Kemmer137,,,M,white,nonhispanic,M,Los Angeles  California  US,773 Dickens Pathway,Placerville,California,El Dorado County,6017,95667,38.748505410523315,-120.7461762725455,178521.75,184925.02,41693
993b2e51-6138-5740-aafe-baf16899ab65,1998-07-27,,999-82-1602,S99940603,X20641740X,Mr.,Mel236,Jamaal34,Carroll471,,,,white,nonhispanic,M,Los Angeles  California  US,227 Zboncak Path,Elk Grove,California,Sacramento County,6067,95829,38.37528798191613,-121.42887382141319,4532.02,83023.10,18513
6aa70fd9-d15b-ba00-ab27-67a82e7396ec,1969-10-21,,999-73-1050,S99955400,X51103270X,Mr.,Alphonse92,Alva958,Keebler762,,,D,asian,nonhispanic,M,San Marcos  California  US,366 Swaniawski Course,Long Beach,California,Los Angeles County,6037,90813,33.7493112887768,-118.11245170779758,228828.08,52133.41,98697
5ac39b30-55b1-88be-745f-2b571b8d86f8,2021-04-11,,999-46-4031,,,,Deon400,Huey641,Gleason633,,,,white,nonhispanic,M,Arden-Arcade  California  US,134 Lindgren Bay Apt 58,San Diego,California,San Diego County,6073,92071,32.59678775242182,-117.00884262202197,1352.04,20295.67,18495
bdbdb4c9-a98a-ced7-9eb3-590d038efe37,2006-12-01,,999-55-6398,S99927115,,Mr.,Martín25,,Coronado577,,,,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,221 Schaden Knoll,Cudahy,California,Los Angeles County,6037,90255,33.972572509673576,-118.21891060424133,4033.26,51735.56,36730
4f997e46-3a8c-7b54-ef0a-9297a09f9c97,2004-10-25,,999-78-5587,S99971611,X6938462X,Ms.,Esperanza675,Elsa29,Escobedo608,,,,white,hispanic,F,Puebla  Puebla  MX,1076 Runte Forge Apt 70,Hercules,California,Contra Costa County,6013,94547,37.992234039066425,-122.28036075250951,14758.36,99365.31,79432
2774070a-75c2-7b8c-b07e-fa3fbcbcef4d,1976-09-03,,999-28-9054,S99975080,X67280418X,Mrs.,Quinn173,Gladis186,Mayer370,,Cassin499,M,white,nonhispanic,F,Hawthorne  California  US,689 Powlowski Gardens,Buena Park,California,Orange County,6059,92801,33.90343426378726,-117.98577525648375,393366.05,2221529.31,149139
a4d00fad-f682-1ac8-bbb7-52caa5f0d07f,1967-07-16,,999-77-1218,S99940487,X27308192X,Mr.,Yong583,Floyd420,Satterfield305,,,M,white,nonhispanic,M,Glendora  California  US,548 Reilly Trailer,Claremont,California,Los Angeles County,6037,91750,34.18597038938164,-117.805730037641,210642.78,353692.16,83912
fcb9a659-e3b6-32a6-f526-539767700992,2013-09-15,,999-69-5802,,,,Dannie881,Chi716,Mohr916,,,,white,nonhispanic,M,San Jose  California  US,342 D'Amore Course,Dana Point,California,Orange County,6059,92651,33.42868124599899,-117.61308630733373,2100.00,43618.77,17234
3f7568a2-e5f0-68b6-7e32-96535acc3654,1966-10-14,,999-18-5286,S99978217,X14186260X,Mr.,Sherwood961,Rufus33,Baumbach677,,,W,white,nonhispanic,M,Palm Desert  California  US,660 Prohaska Branch Apt 45,Sacramento,California,Sacramento County,6067,95652,38.6268017766104,-121.45953805544114,525966.83,516989.01,69539
52d0b519-8345-bbc8-b7f4-de33426ba77b,1934-09-18,,999-97-5595,S99948114,X46018797X,Mrs.,Alejandra902,Gabriela205,Ceballos171,,Echevarría842,D,white,hispanic,F,Guatemala City  Guatemala  GT,800 McCullough Annex,Rosemead,California,Los Angeles County,6037,90640,34.03964236999081,-118.09517865191366,31083.09,2702574.09,19283
940f7e7d-3ab0-7b8b-f669-112228735a37,2014-06-10,,999-29-2008,,,,Griselda377,,Schroeder447,,,,white,nonhispanic,F,San Francisco  California  US,202 Crist Neck Unit 84,Alameda,California,Alameda County,6001,94501,37.71956431680633,-122.21945274731837,6986.54,15996.52,186471
6e3ecf58-af03-f1cc-8b3e-9852cad8ff11,1965-11-05,,999-38-9739,S99972461,X19152726X,Mr.,Nicolás801,Benito209,Hernandes724,,,M,white,hispanic,M,San Juan  Puerto Rico  PR,612 Bauch Rest Unit 17,Downey,California,Los Angeles County,6037,90650,33.9177123873618,-118.10096362487887,20220.49,479088.63,22428
bc620fd4-a287-8799-e03c-85bc4a9a6766,1966-08-19,,999-55-4489,S99977885,X44768403X,Mrs.,Dominique369,Breana975,Howell947,,Jerde200,D,asian,nonhispanic,F,San Diego  California  US,789 Reynolds Quay,Modesto,California,Stanislaus County,6099,95354,37.616721963998046,-121.03961702194916,1455043.02,706148.02,60914
3d0bb379-ab62-44d1-c05d-8a4ac082a788,1964-07-21,,999-75-4663,S99952874,X51901598X,Mr.,Víctor493,Alejandro916,Yáñez198,,,M,white,hispanic,M,Caracas  Capital District  VE,921 Johns Esplanade Unit 87,Santa Maria,California,Santa Barbara County,6083,93458,34.99647926739205,-120.49157034835598,203937.47,67887.23,59671
bbe02bf6-95d2-68fc-3cc3-423319beac69,1958-03-20,,999-65-7231,S99952779,X68556090X,Mr.,Gustavo235,Napoleon578,Mills423,,,M,white,nonhispanic,M,Berkeley  California  US,228 Littel Village Suite 25,Irvine,California,Orange County,6059,92606,33.66189143907774,-117.64742002601756,11841.34,255960.11,19923
1fdd7f09-e112-d8f9-3e25-ff234da46cc5,2002-03-08,,999-89-1976,S99996399,X34475267X,Ms.,Nilsa143,Sharyn437,Deckow585,,,,white,nonhispanic,F,San Jose  California  US,1054 Turcotte Plaza Apt 71,Fresno,California,Fresno County,6019,93722,36.81391187944227,-119.85205718598918,108575.64,169194.00,149406
b4b8043d-3bd0-84b8-87e3-a2873f94b156,1952-02-15,,999-13-8147,S99970868,X22532914X,Mr.,Jerónimo599,Cristobal567,Moreno82,,,D,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,360 Eichmann Loaf,San Pablo,California,Contra Costa County,6013,94803,37.99582868546345,-122.25198197141073,23105.05,777473.67,11339
efb513fb-f60b-a8c1-1b45-d038725023b4,1960-04-08,,999-72-5638,S99996401,X3991921X,Mrs.,Yung349,Neely59,Brakus656,,Weimann465,D,white,hispanic,F,Lodi  California  US,700 Mraz Center Suite 59,Fremont,California,Alameda County,6001,94538,37.59215122679128,-121.99727229323683,565876.84,779329.80,31090
9d09b9f4-4221-2fa5-440e-4f158a7da4f8,2003-11-10,,999-80-5999,S99973458,X386011X,Mr.,Keenan632,,Walker122,,,,hawaiian,nonhispanic,M,Los Angeles  California  US,274 Robel Annex Apt 16,Wildomar,California,Riverside County,6065,92584,33.69737589625356,-117.37701439701385,77445.73,11947.12,834871
e4447338-d154-4afa-5d7c-f0484170617e,1997-10-08,,999-59-6931,S99929513,X50949331X,Mrs.,Ivory697,,Hansen121,,Kuhlman484,M,black,nonhispanic,F,Kentfield  California  US,514 Bergstrom Corner Apt 46,Los Angeles,California,Los Angeles County,6037,90026,34.060782996634735,-118.45717724843131,8101.04,607107.27,7158
e9d427bd-3aba-9e51-5164-d5c5a680ed40,1922-10-18,1992-05-16,999-23-5573,S99983271,X55144317X,Mr.,Perry780,Gale827,Beer512,,,M,white,nonhispanic,M,Suisun City  California  US,1058 Dietrich Bypass,San Diego,California,San Diego County,6073,92121,32.813921329735514,-116.99757024353794,367859.02,253544.66,82934
9891ae15-ccca-d5e9-99f2-4a58d0b231ed,1976-09-11,,999-99-1836,S99965404,X65643102X,Ms.,Mee229,Jaimee549,Fadel536,,,S,white,nonhispanic,F,Chino Hills  California  US,584 Beer Mill,Tracy,California,San Joaquin County,6077,95376,37.634150045906786,-121.45946345960985,363277.60,1788029.86,120878
867d5d8e-5ec9-75b2-1854-b3123816ba01,2024-04-09,,999-47-2892,,,,Enoch803,Phillip440,Kuhn96,,,,white,nonhispanic,M,San Clemente  California  US,176 Weber Bridge,Long Beach,California,Los Angeles County,6037,90831,33.74871158175457,-118.16754689895778,7065.98,0.00,62334
fd7c0246-9993-a899-6043-b4a85b964ec7,1996-08-19,,999-60-6997,S99934997,X50026162X,Mrs.,Otha286,Julietta740,Gerlach374,,Wolf938,M,asian,hispanic,F,La Habra  California  US,969 Schowalter Arcade,West Sacramento,California,Yolo County,6113,95691,38.42607754909299,-121.75939090349239,9395.29,466875.54,11577
c1aa044a-f9bf-19fd-501f-3afebdf1b81b,1973-07-08,,999-18-9411,S99984933,X83332987X,Mr.,Taylor21,,Kuhic920,,,M,white,nonhispanic,M,Modesto  California  US,626 Nolan Tunnel,East Foothills,California,Santa Clara County,,00000,37.353814995903605,-121.79536552430656,119127.47,53237.96,184860
db9f2ae8-0015-9027-b083-5a72f90bf7ee,1922-10-18,1924-09-28,999-66-1013,,,,Bernard308,Hunter736,Friesen796,,,,white,nonhispanic,M,Clearlake Oaks  California  US,773 Auer Union Unit 25,San Diego,California,San Diego County,6073,92131,32.68720011946015,-117.14222695637231,21614.58,40055.03,82934
5bc8e8e3-c9d2-9282-f2fd-4fe6b39e9821,1947-12-12,2021-07-14,999-37-1831,S99939357,X40035322X,Mrs.,Carmen818,Clara183,Tapia475,,Briones478,D,white,hispanic,F,San Juan  Puerto Rico  PR,238 Considine Promenade,Oakland,California,Alameda County,6001,94577,37.73478022073297,-122.21327391749792,1056710.03,282112.25,116926
37bccdcc-07e1-eb54-a6c2-ae792e480c98,1998-03-08,,999-84-5415,S99921421,X9506697X,Mr.,Larry532,Andres25,Stark857,,,M,white,hispanic,M,Wasco  California  US,743 Lang Heights,Oceanside,California,San Diego County,6073,92081,33.38280535725319,-117.19384368279744,34957.01,245079.21,31774
30d7fa7f-5f09-ab01-4bd2-29959cb5454e,2005-09-12,,999-52-6100,S99925008,X39465720X,Ms.,Amparo58,Laticia649,Ernser583,,,,asian,nonhispanic,F,Hacienda Heights  California  US,835 Stamm Skyway Suite 39,San Francisco,California,San Francisco County,6075,94102,37.76754776775051,-122.45039841844441,44411.66,168825.49,93732
ebd05173-f3f3-1de5-c9a9-cedaddfcef20,1968-06-28,,999-11-9398,S99915010,X64769127X,Mrs.,Sherice231,,Bashirian201,,Hermiston71,M,white,nonhispanic,F,San Juan Capistrano  California  US,227 Funk Ville Unit 78,Arcata,California,Humboldt County,6023,95549,40.83613112878617,-124.04211814063954,532456.82,1672132.98,152368
ddbb258f-51c0-4d17-8fde-011718496f72,2011-11-07,,999-22-6348,,,,Shana231,Shanda945,Jerde200,,,,white,nonhispanic,F,San Diego  California  US,379 Swaniawski Rue,Santa Clara,California,Santa Clara County,6085,95050,37.35800941031171,-121.92763062420593,54521.47,10224.84,57509
cc7da811-1335-8e66-3c08-c981f810bf70,2018-09-04,,999-87-2201,,,,Lucinda68,Audrie782,Mueller846,,,,white,nonhispanic,F,San Bernardino  California  US,292 Rath Vista,Sunnyvale,California,Santa Clara County,6085,94086,37.3060591820589,-121.99780227064778,32413.94,2363.63,124892
57a47dcc-4b58-fdbb-db23-b316b3ec6eca,1998-08-17,,999-56-2628,S99927548,X17972158X,Ms.,Claudia969,Luz785,Salas880,,,,asian,hispanic,F,Panama City  Panama  PA,652 Wilkinson Village,Alhambra,California,Los Angeles County,6037,91803,34.08453002098313,-118.12834005848681,7447.60,257743.32,20238
35302783-710f-de45-2fd0-2d9222dcdac1,1959-04-05,,999-73-8798,S99930262,X88722437X,Mr.,Milford485,Waldo53,Skiles927,,,M,white,nonhispanic,M,Pomona  California  US,986 Schimmel Track Apt 88,Marina,California,Monterey County,6053,93933,36.6543585226852,-121.77073434276076,132931.50,308629.09,108762
16eaaebc-e29e-147e-9df4-b0fe840e9cba,2019-04-27,,999-90-4969,,,,Sylvester827,Thurman577,Walker122,,,,white,hispanic,M,Oxnard  California  US,266 Zemlak Path,Los Angeles,California,Los Angeles County,6037,90026,34.09420151377672,-118.31650892311357,33627.59,9386.01,62336
354f528d-6e74-09a0-db84-d789ec4ae6d7,1988-05-10,,999-21-7166,S99919689,X50174132X,Mr.,Blair400,Martin117,Kozey370,,,W,other,nonhispanic,M,Sunnyvale  California  US,987 Goyette Mews Unit 38,Oak Hills,California,San Bernardino County,6071,92344,34.44060292711652,-117.38865805870303,166588.32,0.00,86274
12f0e781-f8b7-bfc5-9f2c-015dee3d76f7,1978-11-06,,999-78-2434,S99918985,X24037511X,Mr.,Zachery872,Buddy254,Funk324,,,S,white,hispanic,M,Clovis  California  US,452 Pacocha Terrace,Rancho Cucamonga,California,San Bernardino County,6071,91737,34.15725674545652,-117.43334593162535,123645.38,100913.22,38068
7c9ad55d-2370-87ae-4f35-f6a346532ee7,2010-12-11,,999-68-5470,,,,Virgil85,Neoma676,Pollich983,,,,asian,hispanic,F,Fresno  California  US,120 Hayes Trace Suite 1,Stevenson Ranch,California,Los Angeles County,6037,91381,34.34658725906048,-118.63453493581213,45058.39,0.00,84841
2ef8a7cf-e06b-0ee8-d360-98815bf7e3ea,2019-06-30,,999-39-3771,,,,Cindie288,Helene803,Schaden604,,,,white,nonhispanic,F,Oakland  California  US,521 Reinger Heights,Seaside,California,Monterey County,6053,93940,36.56583130067373,-121.85473795176722,818.42,54739.82,11792
d40f32d2-35d4-8fb7-7f78-1b3b95983d60,1971-05-07,,999-20-2718,S99975632,X57501318X,Mr.,Dewitt635,Trent525,Rippin620,,,S,white,nonhispanic,M,Paramount  California  US,334 Haag Camp Apt 18,Vista,California,San Diego County,6073,92084,33.106918362060625,-117.14177445034629,111542.38,114783.75,44184
c609cfef-d133-df9c-d265-9d17f2df5768,1991-04-28,,999-59-6847,S99943262,X61683458X,Mrs.,Lyndsey828,Renay451,Stehr398,,Hansen121,M,white,hispanic,F,Valley Center  California  US,679 Hessel Mews,Windsor,California,Sonoma County,6097,95448,38.55118525884413,-122.77990970510221,244557.50,414173.48,63434
c8412844-72f2-238e-cb01-985f08936e37,1931-10-09,,999-47-1739,S99913712,X27181189X,Mr.,Lane844,Wiley422,Roob72,,,M,white,nonhispanic,M,Los Angeles  California  US,405 Kerluke Annex Suite 98,Sacramento,California,Sacramento County,6067,95841,38.65269328410241,-121.47386059450464,573177.88,2365100.89,66284
12ca83d2-927b-57ff-32e5-b597663f3b22,1989-05-01,,999-81-2878,S99918287,X1404626X,Mrs.,Tari300,Narcisa997,Konopelski743,,Johnston597,W,white,nonhispanic,F,Montebello  California  US,136 Stark Union Apt 56,San Dimas,California,Los Angeles County,6037,91740,34.09952879793175,-117.750259046185,22807.91,1106602.31,14600
645bfe10-9010-d254-411c-d70a9d64770f,1981-11-14,,999-78-4408,S99967273,X48395688X,Mrs.,Sharita792,Chelsie189,O'Kon634,,Schmeler639,D,white,nonhispanic,F,Alhambra  California  US,274 Flatley Mission Suite 54,San Diego,California,San Diego County,6073,92105,32.67612166472993,-117.18583504837916,464487.34,1403309.91,58581
6b37cca4-77d3-860c-4606-98407052ba8b,1974-12-13,,999-72-2721,S99952303,X14504086X,Mr.,Pablo44,Roberto515,Guerra754,,,M,white,hispanic,M,Bogota  Bogota  CO,741 Ziemann Flat Apt 18,Lincoln,California,Placer County,6077,95207,38.949793918422685,-121.34782719832664,16835.00,277901.93,19796
488a6590-2110-b448-f823-28da03389c04,1922-10-18,1992-07-13,999-93-1526,S99957479,X31475608X,Mr.,Delbert384,Lindsay928,Casper496,,,S,white,nonhispanic,M,San Francisco  California  US,618 Mante Glen Apt 28,San Diego,California,San Diego County,6073,92075,32.997456621738124,-117.2325930872612,362254.14,3325479.64,82934
276ce366-cd7d-3e9d-288e-5ea7ac48bd90,1994-04-25,,999-71-3306,S99931286,X73791620X,Mr.,Wilfredo622,Alfredo17,Lang846,,,S,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,266 Bashirian Arcade,Sunnyvale,California,Santa Clara County,6085,94043,37.376172135147826,-122.06341475429969,89227.47,6088.38,133169
ae71a3e5-13a5-2b53-7ce3-49c106754155,1965-02-11,,999-54-6276,S99985096,X37630793X,Mr.,Arlen68,Jimmy858,Parker433,,,M,white,nonhispanic,M,Redlands  California  US,341 Prosacco Avenue Unit 94,Grizzly Flats,California,El Dorado County,6017,95636,38.58717162941908,-120.42939414393146,113707.82,148482.48,30998
d1794281-b444-04d2-3b68-f0ad40c08e39,1952-08-05,2011-12-01,999-24-6988,S99964184,X11823841X,Mr.,Gonzalo160,Aubrey96,Spencer878,,,M,white,nonhispanic,M,Temple City  California  US,473 Weimann Harbor Apt 88,Richmond,California,Contra Costa County,6013,94803,37.89112891901242,-122.3241783455953,28875.80,421509.46,13695
cb0f1a5f-4f1d-3ca6-a8fb-886072323f5a,1973-09-05,,999-61-8253,S99994002,X42481429X,Mr.,Randolph418,Wendell199,Batz141,,,D,white,nonhispanic,M,Ridgecrest  California  US,582 Bartoletti Tunnel Unit 67,San Fernando,California,Los Angeles County,6037,91342,34.303848154404726,-118.40287480417908,333017.25,156530.98,60895
1a8f3e40-bdcc-183a-9582-53258380fce2,1985-02-17,,999-75-2704,S99960032,X25589499X,Mrs.,Sommer719,Georgia502,Schroeder447,,Skiles927,D,white,nonhispanic,F,San Clemente  California  US,221 Paucek Ramp Unit 15,San Francisco,California,San Francisco County,6075,94158,37.741361031521656,-122.4025631946969,390268.87,618055.66,96441
d25cf15e-31f6-1ba1-3660-57d3836a60e3,1971-04-29,,999-13-2188,S99913122,X45384464X,Mrs.,Johana303,May125,Kohler843,,Franecki195,M,asian,nonhispanic,F,Los Angeles  California  US,474 Hintz Loaf Unit 47,South Pasadena,California,Los Angeles County,6037,91030,34.13359918970497,-118.18008322791638,422171.38,1006547.68,134427
a23ce6c8-e59f-e00a-37e8-d41ee2b94ea2,1991-02-12,,999-23-5358,S99947325,X77753950X,Mr.,Seth414,Aaron697,Berge125,,,D,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,500 Lakin Tunnel Unit 63,Palo Alto,California,Santa Clara County,6085,94043,37.41885398117855,-122.118611795857,84930.62,32433.69,146816
aa8b9329-7592-fa52-df8f-35f1c2dac9c1,1957-03-12,1979-02-26,999-80-1759,S99980742,X52140516X,Mr.,Rey54,Daryl568,Crona259,,,,white,nonhispanic,M,Hermosa Beach  California  US,824 Batz Park Suite 96,San Francisco,California,San Francisco County,6075,94102,37.76470609255508,-122.41877018468864,72148.09,100625.26,103217
6b79ad04-b514-b9ed-215d-ac45bf07e605,1998-08-26,,999-67-8711,S99962843,X78315622X,Mr.,Bryon392,Conrad619,Harber290,,,,white,hispanic,M,Chino  California  US,487 Ebert Glen,Santa Ana,California,Orange County,6059,92866,33.75363088165801,-117.7910633437319,5328.93,130411.75,17876
f294eeab-c7ed-be43-fe27-cfa7f610c4da,2012-06-26,,999-79-6644,,,,Luis923,,Tamayo777,,,,white,hispanic,M,Santo Domingo  National District  DO,544 Flatley Camp,Los Angeles,California,Los Angeles County,6037,91401,33.83628672333221,-118.33145068821754,2650.00,32256.85,795
84cdfc32-961b-eb91-14bc-54ea29576ba9,1968-04-24,,999-90-4414,S99999029,X34456069X,Mr.,Marvin195,Jorge203,Murazik203,,,M,asian,nonhispanic,M,Yuba City  California  US,352 Green Station,San Jose,California,Santa Clara County,6085,95035,37.341926605666,-121.79885705714788,148543.09,238653.11,50724
fdc3c020-3d87-ffbf-7ba9-fa69cfe2ac4d,1947-12-12,,999-89-5710,S99934297,X69525740X,Mrs.,María Elena653,Emilia403,Hernandes724,,Arce139,M,white,hispanic,F,Santo Domingo  National District  DO,924 Wisozk Rue Suite 0,Oakland,California,Alameda County,6001,94608,37.777476625694185,-122.29426008603629,1410277.46,957202.25,116926
807ebb24-3189-2060-2c86-dd42cf533820,1930-12-02,1986-11-17,999-51-6114,S99996037,X54569947X,Mrs.,Corrine68,Windy313,Flatley871,,Collier206,M,white,hispanic,F,Spring Valley  California  US,844 Ferry Manor,Los Angeles,California,Los Angeles County,6037,90024,34.08593517643753,-118.38024037829767,745448.82,561168.64,47172
61f8cda7-6872-f825-dfcf-3e9e6a6b5681,1992-09-18,,999-75-5974,S99948696,X54676204X,Ms.,Mei233,Anna632,Hoppe518,,,S,white,nonhispanic,F,Stockton  California  US,378 Kunde Rapid,Fresno,California,Fresno County,6019,93720,36.601233964223475,-119.71013520001837,669353.60,23118.50,103861
dfce88df-79a1-7090-f57f-f554f7c4f9c2,1986-12-08,,999-85-8252,S99922903,X74307751X,Mrs.,Dian810,Colleen54,Nader710,,Powlowski563,M,white,nonhispanic,F,Rancho Cucamonga  California  US,714 Murazik Corner Suite 94,Fallbrook,California,San Diego County,6073,92028,33.36915256372239,-117.18987955402586,207877.96,541765.71,111550
